Game,Time,Team,TEAM,ENEMY,FGM,FG_PCT,FG3M,FG3_PCT,FTM,FT_PCT,OREB,DREB,AST,TOV,PF,PTS
2,3,12,LAC,POR,35.83,-0.48,5.71,-1.04,18.98,1.20,12.40,30.82,23.12,16.33,21.51,96.35
2,3,13,LAL,SEA,33.87,-0.25,6.89,-0.49,17.27,1.21,11.76,31.82,23.21,17.52,21.70,91.90
2,3,14,MEM,HOU,30.54,0.29,5.38,-1.07,16.28,0.89,10.72,28.31,20.30,14.66,21.76,82.73
2,3,15,MIA,SEA,31.21,0.10,6.44,-1.15,15.45,-0.37,10.63,29.61,20.97,13.47,20.35,84.33
2,3,16,MIL,CHI,33.89,-0.11,6.13,-0.49,16.16,1.06,11.05,31.91,20.61,15.06,20.20,90.06
2,3,17,MIN,SAC,32.72,0.59,5.22,0.18,16.80,1.12,11.68,28.70,20.96,15.48,19.31,87.45
2,3,18,NJN,MIA,35.65,0.73,6.74,-0.54,16.31,0.72,12.12,29.82,21.15,17.49,20.48,94.36
2,3,19,NOK,GSW,36.87,0.36,7.71,0.40,17.12,0.84,12.15,30.76,20.89,16.45,18.50,98.57
2,3,20,NYK,SAS,35.71,-0.09,8.03,-0.17,17.08,1.65,11.45,31.03,19.71,13.98,20.59,96.54
2,3,21,ORL,WAS,36.25,0.41,7.73,1.15,15.39,1.95,12.08,29.69,20.45,13.65,19.45,95.61
2,3,22,PHI,IND,36.09,0.25,6.32,-0.61,17.25,1.79,12.20,27.87,22.04,11.96,20.70,95.75
2,3,23,PHX,LAC,35.69,0.02,7.31,-0.69,18.31,0.77,10.59,31.67,22.81,13.36,21.45,96.99
2,3,24,POR,LAC,35.52,-0.46,5.92,0.10,17.82,0.39,10.92,29.23,20.13,14.26,20.80,94.78
2,3,25,SAC,MIN,35.92,-0.05,6.30,-0.89,16.26,0.90,10.01,30.47,20.28,16.09,19.75,94.41
2,3,26,SAS,NYK,35.22,0.10,8.61,-1.35,16.32,-0.76,9.18,32.28,22.42,15.57,20.62,95.38
2,3,27,SEA,MIA,36.15,-0.24,8.76,0.41,17.91,1.61,11.64,30.80,20.34,14.12,21.06,98.96
2,3,28,TOR,PHI,37.58,-0.04,8.31,-1.31,19.73,0.84,11.65,28.70,20.97,13.96,20.99,103.20
2,3,29,UTA,DET,40.09,2.72,4.00,0.13,21.54,1.91,11.53,29.37,24.04,15.63,23.71,105.72
2,3,30,WAS,IND,35.85,3.83,4.40,2.01,15.87,1.58,6.41,28.02,20.21,15.73,20.98,91.97
2,4,1,ATL,TOR,34.73,3.87,7.38,1.82,15.65,1.48,11.03,28.82,22.70,18.91,19.20,92.49
2,4,2,BOS,UTA,41.94,0.77,10.90,1.37,17.73,0.35,8.95,35.12,23.25,17.91,19.22,112.52
2,4,3,CHA,SEA,36.32,-0.59,6.90,0.13,18.25,1.72,10.06,32.72,22.64,13.16,20.58,97.80
2,4,4,CHI,CLE,36.15,-0.19,6.78,-0.01,17.43,1.60,9.95,29.83,22.18,13.13,18.60,96.50
2,4,5,CLE,CHI,38.86,0.48,6.86,-0.49,18.28,0.73,10.00,32.21,23.17,12.08,19.84,102.86
2,4,6,DAL,PHX,39.28,0.29,8.22,-0.39,19.76,1.66,10.13,30.26,22.47,11.57,19.60,106.53
2,4,7,DEN,CHA,37.72,0.09,7.25,-0.48,18.65,0.90,10.97,29.02,21.72,13.22,20.29,101.35
2,4,8,DET,SAC,35.53,-0.65,6.85,0.14,17.87,0.47,11.18,29.56,21.22,13.34,20.67,95.78
2,4,9,GSW,NOK,34.31,-0.71,7.97,0.43,16.22,1.29,10.48,29.70,20.91,15.16,18.91,92.81
2,4,10,HOU,MIL,35.31,-0.02,7.69,0.15,16.64,0.53,10.02,33.44,21.55,15.29,20.22,94.94
2,4,11,IND,WAS,36.09,-1.40,5.54,0.17,16.89,1.56,9.69,32.83,20.67,14.34,20.64,94.60
2,4,12,LAC,DAL,38.32,-2.16,4.91,-0.13,16.94,0.96,10.92,31.77,21.78,15.29,20.55,98.49
2,4,13,LAL,MIN,37.94,-0.01,6.67,-0.39,17.71,1.29,10.11,32.82,23.85,15.55,22.80,100.24
2,4,14,MEM,PHX,33.66,0.17,7.54,-0.39,17.65,1.74,8.94,30.05,21.00,13.40,21.65,92.51
2,4,15,MIA,NJN,35.54,-0.20,6.86,0.22,17.65,1.36,9.72,29.62,19.63,14.43,19.25,95.60
2,4,16,MIL,HOU,34.67,0.39,5.69,-0.21,17.81,0.24,10.15,29.57,19.38,13.97,18.56,92.83
2,4,17,MIN,LAL,34.90,0.35,5.85,-0.05,17.34,1.37,10.93,30.32,20.65,12.67,18.80,92.99
2,4,18,NJN,WAS,39.39,0.36,7.34,0.46,17.74,0.98,10.66,32.23,21.85,13.06,18.30,103.86
2,4,19,NOK,GSW,40.20,1.26,8.21,0.20,18.58,1.29,10.15,32.69,22.66,13.33,20.96,107.19
2,4,20,NYK,DEN,37.94,0.49,8.18,0.00,18.01,0.47,9.12,32.02,21.53,14.74,18.75,102.06
2,4,21,ORL,SEA,37.70,-0.44,8.24,0.59,19.29,1.78,9.73,30.26,21.93,14.71,19.55,102.92
2,4,22,PHI,TOR,38.46,-0.53,5.30,0.09,18.08,1.13,9.96,32.07,23.13,11.71,20.29,100.30
2,4,23,PHX,SAS,40.90,1.01,6.65,0.71,18.50,1.82,10.23,33.08,23.35,13.39,20.49,106.95
2,4,24,POR,LAL,38.86,0.74,6.02,0.71,18.95,2.16,9.77,31.18,19.36,12.00,20.04,102.70
2,4,25,SAC,DET,39.36,-1.15,6.00,0.58,18.28,2.68,10.93,32.76,19.99,12.17,19.05,103.00
2,4,26,SAS,PHX,39.09,0.17,7.49,0.93,19.00,2.11,10.59,33.19,21.44,14.58,19.46,104.68
2,4,27,SEA,ORL,35.73,1.03,7.09,0.90,17.82,1.06,10.33,31.04,20.18,13.77,18.85,96.36
2,4,28,TOR,ATL,36.45,-0.65,6.82,-0.96,17.36,0.65,11.03,28.84,22.00,13.91,19.71,97.08
2,4,29,UTA,NJN,39.92,1.63,7.44,-0.05,19.81,2.64,9.13,31.83,23.96,14.24,24.67,107.09
2,4,30,WAS,MIL,34.33,0.89,7.49,3.42,16.67,2.93,10.77,31.37,19.27,13.42,19.38,92.83
2,5,1,ATL,SEA,34.48,1.08,8.88,2.65,16.82,2.52,15.96,28.56,19.17,17.71,15.67,94.67
2,5,2,BOS,CLE,38.53,-2.69,9.19,3.79,17.87,-0.23,10.01,32.02,22.18,18.26,20.16,104.12
2,5,3,CHA,DEN,32.17,-2.54,7.19,1.19,18.15,1.84,12.13,31.92,21.73,17.42,23.12,89.68
2,5,4,CHI,IND,36.24,-3.06,8.11,0.24,18.84,2.09,11.07,29.10,20.93,15.18,23.67,99.43
2,5,5,CLE,BOS,36.27,-1.59,8.08,0.77,19.04,1.25,9.82,29.60,19.70,14.14,23.08,99.67
2,5,6,DAL,POR,37.07,-1.01,9.86,0.78,19.77,0.71,11.20,28.80,21.91,14.57,23.94,103.78
2,5,7,DEN,MIA,39.28,-0.21,8.76,1.02,19.42,0.97,11.50,30.69,22.33,13.75,22.04,106.73
2,5,8,DET,LAL,38.80,-0.11,9.78,1.54,18.76,1.10,11.29,31.16,22.94,13.94,21.97,106.14
2,5,9,GSW,NOK,39.38,-1.40,10.82,1.89,19.68,0.56,11.28,30.38,21.69,14.44,21.51,109.26
2,5,10,HOU,NYK,37.52,-1.01,8.63,1.79,16.87,0.88,10.84,33.04,21.75,16.55,20.78,100.54
2,5,11,IND,ORL,34.03,-1.16,7.73,2.00,18.29,1.33,11.33,31.85,21.59,16.04,21.21,94.07
2,5,12,LAC,NOK,34.01,0.14,6.39,1.63,16.21,1.67,11.95,29.56,22.06,16.75,22.61,90.63
2,5,13,LAL,POR,32.30,0.99,6.65,2.72,15.50,1.81,11.80,29.95,20.85,16.77,23.10,86.76
2,5,14,MEM,LAL,29.57,0.70,6.99,2.78,15.39,0.50,10.08,30.00,20.05,15.03,20.32,81.52
2,5,15,MIA,HOU,31.43,-0.62,6.99,1.79,15.88,0.34,11.47,28.65,20.77,14.36,18.84,85.74
2,5,16,MIL,WAS,33.88,-1.17,7.85,0.14,16.84,0.79,11.77,28.46,21.31,14.90,19.10,92.46
2,5,17,MIN,ORL,35.12,-2.06,7.76,0.32,19.15,0.27,9.95,29.43,21.99,13.06,21.17,97.15
2,5,18,NJN,SEA,35.71,-0.94,9.25,0.91,18.35,1.10,10.71,29.94,22.29,14.23,22.64,99.02
2,5,19,NOK,POR,35.23,-0.07,7.82,1.69,18.13,1.11,11.65,30.21,21.74,15.29,22.02,96.41
2,5,20,NYK,HOU,35.05,-0.42,7.47,1.26,18.86,1.21,10.60,30.73,20.67,15.16,21.97,96.44
2,5,21,ORL,IND,35.51,-0.84,7.05,1.92,16.37,1.20,11.20,31.86,19.71,14.79,22.33,94.44
2,5,22,PHI,DEN,37.14,-0.05,5.28,0.97,18.51,0.73,11.53,32.80,20.41,15.64,23.03,98.07
2,5,23,PHX,DAL,38.41,-0.96,8.02,2.17,18.30,1.95,10.28,31.02,20.89,16.54,22.14,103.14
2,5,24,POR,NOK,36.60,-1.07,7.70,1.53,19.84,1.25,11.20,30.45,20.68,14.65,20.26,100.73
2,5,25,SAC,TOR,35.81,-1.27,9.16,0.97,18.75,0.25,13.42,31.65,20.85,15.56,19.24,99.52
2,5,26,SAS,NYK,37.28,0.16,8.52,2.92,18.66,1.95,11.81,31.38,21.47,16.79,20.59,101.73
2,5,27,SEA,CHA,36.07,-0.40,8.15,1.63,18.74,2.40,11.30,30.87,23.60,16.29,19.34,99.03
2,5,28,TOR,SAC,35.99,-2.01,8.96,0.80,17.08,1.33,11.25,29.25,24.44,14.07,20.92,98.03
2,5,29,UTA,BOS,38.38,1.82,7.07,0.02,17.55,1.74,12.39,31.87,22.27,16.62,24.87,101.37
2,5,30,WAS,NJN,29.17,2.70,6.79,4.04,14.90,1.93,17.92,27.07,15.51,16.39,19.76,80.02
3,1,1,ATL,ORL,23.18,9.16,9.50,2.73,11.74,3.54,10.96,31.69,23.59,17.36,17.57,67.61
3,1,2,BOS,WAS,33.18,4.87,6.39,0.34,18.97,1.36,8.90,31.92,25.10,15.30,21.05,91.71
3,1,3,CHA,CLE,34.20,2.44,7.44,0.45,20.38,2.34,11.37,29.03,25.44,15.37,22.50,96.23
3,1,4,CHI,SAC,31.99,1.33,9.02,-1.39,19.79,0.09,11.23,31.11,22.47,13.89,20.66,92.80
3,1,5,CLE,CHA,33.82,1.96,8.64,0.32,18.91,1.05,10.63,29.70,21.50,14.66,19.23,95.19
3,1,6,DAL,GSW,35.80,1.63,6.93,-0.50,18.88,1.24,11.17,30.81,22.22,14.78,20.25,97.40
3,1,7,DEN,NYK,36.16,1.87,7.42,-0.33,18.23,0.36,10.58,32.14,23.69,15.00,20.63,97.97
3,1,8,DET,MEM,36.59,3.16,6.92,-0.49,17.53,1.57,10.30,31.46,23.04,15.69,20.51,97.63
3,1,9,GSW,UTA,35.35,2.09,7.27,-0.54,19.40,1.94,10.01,31.92,21.74,14.75,19.25,97.36
3,1,10,HOU,NOK,37.58,2.53,7.67,0.09,18.33,1.92,10.17,31.22,23.07,14.61,21.68,101.16
3,1,11,IND,NYK,38.67,1.97,8.29,0.69,17.50,1.38,11.73,30.67,23.37,12.57,21.77,103.13
3,1,12,LAC,PHX,38.67,2.43,9.46,0.02,20.10,0.92,11.54,32.82,22.21,12.81,19.41,106.90
3,1,13,LAL,SEA,35.95,3.75,8.74,0.43,20.65,0.67,11.16,33.83,21.45,12.00,20.31,101.29
3,1,14,MEM,DET,35.17,1.91,7.96,1.64,18.26,0.30,10.61,30.07,22.20,11.97,20.07,96.56
3,1,15,MIA,PHI,36.58,3.26,7.39,1.16,15.58,1.12,9.51,30.87,22.22,14.33,20.23,96.13
3,1,16,MIL,SAC,37.27,2.33,6.08,-0.17,16.77,2.64,9.94,32.44,21.36,14.64,19.45,97.38
3,1,17,MIN,POR,36.20,2.24,5.98,-1.16,15.51,1.81,9.68,31.98,23.55,14.03,19.92,93.89
3,1,18,NJN,UTA,34.57,2.99,6.91,-0.32,17.04,1.39,9.43,31.77,25.01,14.40,21.62,93.09
3,1,19,NOK,HOU,34.66,1.48,7.14,-0.19,17.65,1.10,10.32,29.38,23.03,13.61,21.30,94.11
3,1,20,NYK,IND,34.19,0.95,7.39,-0.63,18.15,0.60,9.20,28.11,21.48,14.84,19.63,93.93
3,1,21,ORL,ATL,34.10,0.09,6.61,-0.59,16.99,-0.10,10.26,30.32,20.75,13.90,20.44,91.79
3,1,22,PHI,MIA,34.75,1.94,7.63,-0.30,18.65,0.46,11.29,29.76,22.85,14.17,20.93,95.79
3,1,23,PHX,UTA,33.86,2.97,7.28,0.40,17.81,0.79,10.71,31.59,23.97,12.61,19.99,92.81
3,1,24,POR,MIN,35.76,0.76,5.31,0.49,15.56,1.45,11.32,30.94,20.37,13.33,19.64,92.38
3,1,25,SAC,MIL,36.07,1.90,7.42,0.12,17.27,0.63,10.25,31.91,21.30,14.61,20.30,96.82
3,1,26,SAS,TOR,36.93,2.50,7.37,-1.44,17.82,2.10,10.97,32.44,24.54,14.33,21.20,99.05
3,1,27,SEA,LAL,35.93,1.37,7.11,-0.39,17.46,2.59,11.00,31.32,22.74,14.91,21.39,96.43
3,1,28,TOR,SAS,35.72,2.11,6.22,-0.10,17.97,0.88,10.56,30.52,21.42,12.58,20.64,95.64
3,1,29,UTA,GSW,37.29,7.18,4.69,2.44,17.19,3.95,10.25,31.66,26.68,15.14,24.25,96.46
3,1,30,WAS,ORL,27.04,9.04,3.69,2.27,12.61,3.65,6.67,30.84,22.07,15.71,19.66,70.39
3,2,1,ATL,CLE,34.74,4.28,4.52,2.76,13.14,2.93,7.57,35.07,23.55,20.08,19.58,87.13
3,2,2,BOS,CHA,40.49,0.49,10.54,0.56,20.21,-0.62,9.71,34.91,24.99,17.75,21.68,111.74
3,2,3,CHA,BOS,38.28,0.67,6.90,0.84,22.18,1.22,12.85,30.93,22.73,16.31,23.10,105.64
3,2,4,CHI,MIL,36.71,1.64,7.64,0.00,20.22,0.91,14.02,31.33,21.56,16.47,21.76,101.28
3,2,5,CLE,ATL,35.48,1.77,6.22,-0.33,21.05,0.86,12.45,31.81,22.84,14.13,20.80,98.22
3,2,6,DAL,LAC,36.04,1.49,6.04,0.16,19.13,1.38,12.16,32.73,21.40,14.01,20.39,97.26
3,2,7,DEN,PHI,37.11,2.14,6.76,-0.12,20.06,0.30,12.45,32.31,22.66,14.59,21.61,101.05
3,2,8,DET,UTA,35.09,0.93,6.87,-0.39,20.90,1.02,12.36,31.49,22.00,15.44,20.44,97.96
3,2,9,GSW,DAL,33.20,-0.14,7.61,0.19,20.65,1.71,13.04,31.97,20.31,16.91,21.41,94.66
3,2,10,HOU,MEM,31.75,2.20,6.59,0.30,21.00,0.69,13.50,33.17,21.35,15.03,20.91,91.09
3,2,11,IND,PHI,33.76,2.35,5.51,1.08,19.84,2.12,12.00,30.41,22.65,15.73,20.24,92.88
3,2,12,LAC,POR,33.17,0.83,5.36,-0.76,21.80,1.05,13.80,30.47,22.87,15.04,20.88,93.51
3,2,13,LAL,SEA,31.48,1.12,7.10,-1.09,21.91,1.42,13.24,31.08,22.07,17.08,20.02,91.96
3,2,14,MEM,HOU,30.10,1.68,5.30,0.07,19.46,1.33,13.66,28.19,19.90,15.44,20.88,84.96
3,2,15,MIA,SEA,31.32,0.92,5.75,0.00,17.55,0.70,11.06,30.07,20.80,14.31,19.67,85.94
3,2,16,MIL,CHI,33.11,0.34,6.26,-0.75,16.72,1.27,9.75,32.52,20.28,15.52,20.02,89.19
3,2,17,MIN,SAC,33.15,1.96,6.04,-0.63,16.92,0.34,9.89,30.55,22.07,16.97,21.23,89.26
3,2,18,NJN,MIA,34.61,3.13,6.77,-0.81,19.58,1.20,11.68,30.18,22.22,16.33,23.28,95.56
3,2,19,NOK,GSW,36.70,1.08,7.07,0.13,19.84,1.26,12.23,29.42,21.47,15.08,19.78,100.31
3,2,20,NYK,SAS,37.10,-0.17,7.36,-0.42,19.70,1.37,11.77,30.34,20.09,13.37,20.17,101.27
3,2,21,ORL,WAS,36.18,1.91,7.32,0.13,17.80,1.58,10.60,30.92,19.63,14.71,19.36,97.49
3,2,22,PHI,IND,36.02,1.66,7.11,-0.55,18.08,2.70,10.59,29.22,22.68,14.09,20.66,97.24
3,2,23,PHX,LAC,34.30,1.01,7.11,0.18,17.69,2.21,10.68,31.71,24.89,14.91,22.21,93.41
3,2,24,POR,LAC,33.80,0.36,5.58,-0.12,16.80,0.23,10.45,29.14,20.11,15.01,18.94,89.97
3,2,25,SAC,MIN,36.07,0.46,6.13,0.00,17.27,0.29,10.01,30.54,21.02,15.61,20.38,95.55
3,2,26,SAS,NYK,36.48,0.63,7.07,-0.29,17.69,0.66,9.56,32.16,24.20,15.84,21.90,97.71
3,2,27,SEA,MIA,36.47,1.05,7.81,0.56,18.98,1.64,11.83,31.19,21.75,15.84,21.51,99.73
3,2,28,TOR,PHI,36.80,2.50,6.94,-0.86,20.49,0.37,11.56,29.13,21.88,15.58,21.60,101.04
3,2,29,UTA,DET,37.98,6.08,3.41,1.54,16.51,2.02,12.46,30.14,26.46,15.42,23.70,95.89
3,2,30,WAS,IND,32.74,7.55,5.65,2.22,10.03,0.91,9.63,29.20,23.18,17.19,19.96,81.17
3,3,1,ATL,TOR,36.16,3.81,6.76,1.88,13.66,3.18,8.53,33.50,26.70,17.92,18.66,92.73
3,3,2,BOS,UTA,41.17,-0.14,11.69,0.45,17.00,-0.09,9.82,36.39,24.68,17.43,21.11,111.04
3,3,3,CHA,SEA,36.28,-0.24,6.70,-0.89,16.58,1.09,11.95,32.57,22.88,12.65,23.10,95.83
3,3,4,CHI,CLE,37.70,-0.37,7.07,-0.74,17.25,1.72,12.49,30.13,22.21,12.99,18.95,99.71
3,3,5,CLE,CHI,36.94,1.27,7.81,-1.18,18.62,-0.02,11.89,32.00,22.76,12.12,22.04,100.31
3,3,6,DAL,PHX,38.41,0.68,8.74,-0.99,19.00,0.57,10.81,31.40,22.07,13.58,20.98,104.56
3,3,7,DEN,CHA,37.75,-0.36,7.93,-1.15,17.74,0.51,11.07,29.77,22.66,14.81,21.16,101.18
3,3,8,DET,SAC,35.25,0.01,7.26,-0.53,17.20,0.77,11.76,30.03,21.92,14.94,22.04,94.97
3,3,9,GSW,NOK,34.86,0.63,7.80,-0.14,15.84,1.21,12.38,30.24,21.47,15.97,19.50,93.37
3,3,10,HOU,MIL,35.19,1.55,8.23,-0.79,16.55,0.51,11.55,32.71,21.58,15.41,20.97,95.17
3,3,11,IND,WAS,36.50,-0.33,6.08,-0.38,17.81,0.92,12.42,32.33,22.53,14.55,21.01,96.90
3,3,12,LAC,DAL,37.67,-1.37,6.01,-0.80,17.99,1.14,12.70,31.81,22.83,14.08,20.47,99.34
3,3,13,LAL,MIN,38.19,-0.31,7.28,-0.87,17.34,1.14,9.24,33.54,22.22,15.63,21.24,101.01
3,3,14,MEM,PHX,34.69,0.49,7.60,-1.41,17.82,1.22,9.31,31.05,19.84,13.24,19.79,94.79
3,3,15,MIA,NJN,35.06,-0.66,6.80,-0.63,17.15,1.13,10.47,31.29,20.73,14.56,20.50,94.08
3,3,16,MIL,HOU,34.61,-0.65,6.47,-0.62,17.30,-0.41,10.69,31.39,20.29,15.16,18.78,92.97
3,3,17,MIN,LAL,35.86,1.48,6.05,-0.23,17.02,0.01,11.28,30.66,21.12,14.54,19.95,94.78
3,3,18,NJN,WAS,38.97,1.16,7.65,-0.51,17.42,-0.01,10.88,33.34,22.12,13.55,19.43,103.01
3,3,19,NOK,GSW,40.43,-0.19,7.70,-0.27,18.95,0.72,11.51,33.56,21.84,12.50,21.11,107.51
3,3,20,NYK,DEN,38.60,0.36,7.11,-0.55,17.34,0.46,11.60,32.22,20.58,13.55,19.21,101.66
3,3,21,ORL,SEA,38.24,-0.21,7.92,-1.02,17.47,1.17,11.47,31.39,19.90,15.31,19.51,101.88
3,3,22,PHI,TOR,38.64,0.07,5.86,-1.33,17.91,0.06,11.01,32.09,22.01,12.49,21.22,101.04
3,3,23,PHX,SAS,39.51,1.82,7.62,0.49,18.32,1.14,9.27,34.40,23.49,13.95,21.73,104.96
3,3,24,POR,LAL,38.68,-0.96,7.46,-0.97,19.06,1.74,10.52,31.33,18.93,12.53,20.06,103.89
3,3,25,SAC,DET,39.43,-0.84,6.87,-0.87,17.39,1.67,10.74,33.40,20.43,12.67,19.76,103.12
3,3,26,SAS,PHX,38.33,0.38,7.48,-0.11,17.52,0.56,10.46,33.60,22.16,14.24,21.16,101.65
3,3,27,SEA,ORL,35.82,-1.06,6.77,0.15,16.17,1.38,10.86,31.99,20.76,14.43,19.98,94.58
3,3,28,TOR,ATL,37.13,-0.24,6.03,-1.39,16.82,0.56,11.76,27.93,22.11,14.15,22.48,97.12
3,3,29,UTA,NJN,38.48,2.66,4.10,-1.07,20.11,1.74,10.31,30.11,24.76,17.02,24.01,101.16
3,3,30,WAS,MIL,32.97,3.54,4.99,1.47,16.16,1.82,6.52,27.60,20.70,16.72,21.19,87.09
3,4,1,ATL,SEA,34.19,4.37,7.71,1.80,16.98,0.95,10.32,27.60,22.25,18.09,20.56,93.08
3,4,2,BOS,CLE,38.60,-0.56,9.75,1.79,18.03,0.10,7.41,32.58,22.29,17.99,20.04,104.98
3,4,3,CHA,DEN,32.35,-0.50,6.27,-0.31,18.69,0.92,8.91,31.80,23.68,15.98,22.40,89.66
3,4,4,CHI,IND,34.78,-0.85,5.87,-0.75,18.17,1.62,10.08,28.22,23.15,13.93,22.10,93.60
3,4,5,CLE,BOS,35.04,-0.50,6.55,-0.22,18.91,1.13,9.58,28.86,22.43,12.69,20.16,95.55
3,4,6,DAL,POR,38.15,0.21,7.55,-0.46,19.49,0.79,10.12,30.19,22.69,13.98,21.22,103.34
3,4,7,DEN,MIA,38.63,0.34,8.24,-0.05,19.19,0.35,10.11,31.07,22.04,12.55,21.17,104.68
3,4,8,DET,LAL,39.09,1.08,8.18,0.30,18.99,1.39,10.67,30.44,21.97,12.94,20.27,105.36
3,4,9,GSW,NOK,39.07,1.07,9.70,-0.11,19.59,1.32,9.75,30.56,23.57,14.55,20.95,107.44
3,4,10,HOU,NYK,37.39,1.74,7.82,-0.43,16.98,0.78,9.59,33.52,22.21,14.89,20.16,99.58
3,4,11,IND,ORL,33.92,0.74,5.79,-0.17,17.49,1.87,11.19,32.93,21.40,14.79,20.90,91.13
3,4,12,LAC,NOK,31.73,-0.78,4.44,-0.12,15.97,1.57,11.03,29.13,22.54,13.75,21.96,83.87
3,4,13,LAL,POR,32.22,-0.49,4.71,1.11,15.80,2.59,11.26,29.30,21.76,15.29,21.14,84.94
3,4,14,MEM,LAL,29.18,0.25,5.05,0.37,14.61,1.39,10.24,29.87,19.57,13.94,19.57,78.03
3,4,15,MIA,HOU,31.79,0.19,6.14,-0.04,16.42,0.58,11.45,28.89,19.75,13.01,18.42,86.14
3,4,16,MIL,WAS,35.76,1.11,6.76,-0.16,17.42,1.44,10.53,27.99,21.03,14.66,18.57,95.69
3,4,17,MIN,ORL,35.94,0.89,6.62,0.60,18.48,2.36,10.35,29.49,20.26,11.56,18.24,96.99
3,4,18,NJN,SEA,36.30,-0.36,8.08,0.16,18.13,2.42,10.24,32.05,21.61,13.16,20.50,98.81
3,4,19,NOK,POR,35.59,0.03,5.90,0.77,17.81,1.89,9.18,30.72,22.05,14.71,20.04,94.89
3,4,20,NYK,HOU,33.73,-0.41,5.17,-0.81,18.01,1.18,9.60,29.67,21.90,13.81,19.53,90.64
3,4,21,ORL,IND,34.52,-0.45,5.07,-0.15,16.81,0.99,9.60,32.50,21.39,12.91,19.05,90.92
3,4,22,PHI,DEN,35.79,0.70,4.10,-1.25,17.98,0.72,10.99,32.14,22.66,14.16,20.40,93.65
3,4,23,PHX,DAL,38.16,0.35,7.22,0.20,18.22,0.73,10.13,31.26,21.69,16.29,21.06,101.76
3,4,24,POR,NOK,36.00,-1.47,6.12,0.47,18.62,0.99,9.71,29.52,18.36,13.66,18.04,96.74
3,4,25,SAC,TOR,35.10,-0.32,8.40,-0.30,18.42,0.43,11.10,30.62,20.84,14.97,18.00,97.01
3,4,26,SAS,NYK,36.70,0.94,7.66,0.90,18.27,1.14,9.53,31.15,20.65,16.56,20.23,99.33
3,4,27,SEA,CHA,36.49,-0.68,7.07,0.34,19.03,1.58,9.53,30.61,20.36,16.42,20.57,99.08
3,4,28,TOR,SAC,35.78,-1.59,6.33,-0.32,17.30,0.77,9.34,30.06,22.84,11.29,20.66,95.19
3,4,29,UTA,BOS,41.37,2.10,5.16,-0.89,18.21,2.47,9.17,33.32,24.64,12.88,25.76,106.11
3,4,30,WAS,NJN,33.92,1.61,7.14,2.87,15.38,2.43,10.58,31.24,18.75,11.90,19.52,90.36
3,5,1,ATL,MIL,32.29,0.49,8.31,2.56,16.27,2.59,18.26,27.37,18.48,18.10,14.32,89.17
3,5,2,BOS,ORL,36.73,-1.50,8.33,4.05,17.27,0.04,13.81,30.42,20.17,17.47,20.94,99.06
3,5,3,CHA,NOK,34.39,-1.16,7.78,2.91,18.30,1.25,11.21,32.99,18.68,16.44,22.35,94.87
3,5,4,CHI,DAL,35.56,0.27,6.44,1.27,16.74,0.38,12.34,29.80,20.37,14.19,24.20,94.29
3,5,5,CLE,NYK,36.38,1.13,9.07,1.39,19.20,1.51,10.02,29.28,21.00,13.70,23.04,101.03
3,5,6,DAL,CHI,38.20,0.51,7.43,2.55,18.64,1.75,11.16,30.11,20.82,13.83,20.99,102.47
3,5,7,DEN,ORL,36.24,-0.15,8.27,1.26,18.91,1.04,12.40,30.98,20.86,14.05,21.50,99.67
3,5,8,DET,GSW,34.58,-1.32,7.95,1.28,16.96,0.58,12.25,30.10,21.05,14.64,22.68,94.08
3,5,9,GSW,DET,36.43,-1.32,9.17,0.62,18.51,1.18,10.81,29.46,21.91,15.14,22.89,100.53
3,5,10,HOU,MIA,35.07,-1.50,8.37,1.24,17.17,0.73,9.46,31.39,21.16,15.63,23.07,95.68
3,5,11,IND,CHI,32.36,-1.27,8.95,0.21,16.58,0.29,10.39,30.12,23.16,16.36,22.72,90.25
3,5,12,LAC,UTA,31.56,-0.27,8.32,0.01,16.58,-0.63,10.72,27.71,22.38,16.12,24.21,88.02
3,5,13,LAL,DET,34.27,1.56,8.66,2.81,16.96,0.51,11.06,27.94,22.15,16.51,22.45,94.15
3,5,14,MEM,SAC,34.67,0.97,8.88,2.79,18.55,1.34,8.11,31.02,21.78,15.59,19.05,96.78
3,5,15,MIA,DEN,36.99,0.49,10.16,1.58,18.12,1.19,9.65,31.00,21.74,14.71,18.65,102.25
3,5,16,MIL,UTA,39.01,-1.73,9.06,1.19,19.65,0.47,10.88,28.60,22.00,11.92,19.25,106.74
3,5,17,MIN,POR,35.66,-1.41,7.96,0.85,17.50,1.34,11.09,31.44,21.35,14.27,20.82,96.79
3,5,18,NJN,MIL,34.30,-1.35,9.17,0.77,17.53,0.53,11.47,32.16,20.96,16.11,21.50,95.30
3,5,19,NOK,LAC,33.58,0.20,6.73,1.34,16.97,0.93,10.75,29.83,20.34,15.71,23.02,90.85
3,5,20,NYK,SAS,33.32,-0.61,7.95,1.25,17.12,1.35,10.50,28.72,19.24,14.48,21.95,91.70
3,5,21,ORL,MIN,34.11,-0.33,7.44,1.40,17.70,0.82,10.81,30.27,20.24,15.77,20.86,93.36
3,5,22,PHI,SEA,34.60,-0.24,8.20,1.28,16.70,0.63,10.40,30.85,20.92,16.50,20.87,94.10
3,5,23,PHX,MEM,38.16,0.51,9.52,3.04,17.98,1.93,10.14,31.10,22.14,16.70,20.39,103.82
